page_number,chunk,char_count_per_chunk,word_count_per_chunk,token_count_per_chunk,embedding
3,"Informationen für Ihren Versicherungsvertrag Seite 1 von 3 /D/1006/XIII/03/22 1 Wer ist Ihr Vertragspartner Versicherer ist die Standard Life International DAC (90 St Stephens Green, Dublin 2, Irland, Register-Nr.408507).Die Anschrift der für Sie zuständigen Zweigniederlassung lautet: Standard Life Versicherung Zweigniederlassung Deutschland der Standard Life International DAC Lyoner Straße 9 60528 Frankfurt/Main Ladungsfähige Anschrift und Sitz der Zweigniederlassung Standard Life Versicherung Zweigniederlassung Deutschland der Standard Life International DAC Lyoner Straße 9 60528 Frankfurt Die Zweigniederlassung ist eingetragen beim Amtsgericht Frankfurt am Main unter der Registernummer HRB 111481. Vertreter der Zweigniederlassung und zugleich Hauptbevollmächtigter: Richard Reinhard.Standard Life International DAC ist eine irische Versicherungsgesellschaft mit Sitz in Dublin und gehört zur Phoenix Gruppe in Großbritannien.Standard Life International DAC ist von der irischen Zentralbank CBI zugelassen und wird von ihr nach irischem Aufsichtsrecht reguliert.2 Was bieten wir an?Unsere Hauptgeschäftstätigkeit ist der Verkauf von Lebensversicherungen zur Absicherung von biometrischen Risiken, wie Langlebigkeit, Tod und Berufsunfähigkeit. 3 Wie sprechen wir?",1274,154,182.0,"[ 3.14903399e-03 -4.87464108e-02  9.30928811e-03 -2.49261362e-03
 -2.41552945e-02  3.09315920e-02  7.43472353e-02  7.08601251e-02
  3.89221236e-02  3.53333987e-02  1.14873927e-02 -3.76050696e-02
  2.51842532e-02  4.32992987e-02 -5.30410483e-02  1.46074118e-02
  7.92475697e-03 -2.15626825e-02 -4.06008922e-02 -8.28971434e-03
 -3.65969539e-02  2.08707359e-02 -1.07758949e-02  2.94649731e-02
  4.61341068e-02  5.87950535e-02  4.30920646e-02 -2.15947274e-02
  3.52412462e-02 -4.51116823e-02  4.90695275e-02 -1.94869675e-02
  4.27381182e-03 -2.12366264e-02  2.68486019e-06 -4.66224179e-02
 -1.65627934e-02  4.20192480e-02 -5.32030687e-02 -5.00926860e-02
  2.36792471e-02  1.11506870e-02 -6.77184435e-03 -2.07414404e-02
  8.35802592e-03 -3.23053226e-02 -6.41499041e-03  1.59940626e-02
 -9.67512801e-02  5.43717714e-03  6.49347249e-03  2.43551508e-02
  3.13543784e-03 -3.28619964e-02  2.03833375e-02  1.33424420e-02
 -1.05718775e-02  2.71964408e-02  9.81216598e-03  3.37856710e-02
 -8.05931073e-03  4.83534299e-02  9.74257477e-04  1.80007413e-03
 -8.66480358e-03  6.86502596e-03  6.67526126e-02 -6.34873435e-02
  4.54789773e-02  8.83133896e-03  7.67046437e-02 -1.60752814e-02
 -2.22992692e-02  5.73409349e-02 -3.48090678e-02 -2.96116751e-02
 -8.47671553e-03 -6.21688040e-03 -1.58550255e-02 -3.16150188e-02
  4.46381830e-02  2.68414076e-02 -2.42659897e-02 -1.44187696e-02
 -4.27946560e-02 -2.66832463e-03  2.22116187e-02 -2.55587175e-02
  7.05758929e-02 -2.30202060e-02 -1.00009115e-02 -1.43996682e-02
 -4.86440462e-04  2.46799756e-02  2.43908335e-02 -5.29157277e-03
  2.36109123e-02  1.85167100e-02  8.52357596e-02 -1.66906528e-02
  2.24811286e-02 -1.81049425e-02 -3.55751142e-02  6.26627207e-02
 -2.54640672e-02  1.48254400e-02  4.41014208e-03  3.99292400e-03
 -5.30225225e-02  2.15767473e-02 -3.01133078e-02  3.78094353e-02
  3.14978138e-02  2.37460993e-02  3.07113081e-02  1.33191627e-02
 -1.02642290e-01 -2.64892150e-02 -8.81866552e-03  5.11619784e-02
 -1.17440533e-03 -3.59190092e-03  9.70671710e-04  1.87582728e-02
 -3.52577120e-02  3.43568362e-02 -4.79996484e-03 -4.69679534e-02
 -4.08992022e-02 -3.50767747e-02  1.75090358e-02  1.99644342e-02
  3.61683965e-02 -1.70106068e-02 -1.43444003e-03  1.77805163e-02
  3.28371301e-03 -2.24726591e-02  4.88749444e-02 -2.78640687e-02
  5.48441848e-03 -1.16585027e-02  1.26241473e-02  5.35075739e-02
  2.39206590e-02  1.42120905e-02  1.25680771e-02 -3.54636535e-02
  2.00323984e-02  1.67706925e-02 -2.75678392e-02  5.26941381e-04
 -7.73196742e-02 -3.66114336e-03  1.79780889e-02  8.91918410e-03
  1.71719082e-02 -7.91560411e-02 -3.40989069e-03 -9.49102789e-02
 -2.47416850e-02 -4.34600562e-02  4.09238450e-02 -4.68546487e-02
  2.24859621e-02 -2.77132373e-02  3.33809517e-02  6.04083687e-02
 -1.90831963e-02 -1.26450174e-02  3.31879295e-02  9.48943663e-04
 -1.42349415e-02  8.41374230e-03 -3.21796350e-02  6.40164763e-02
  1.25183351e-02 -4.48677875e-02 -3.39072607e-02 -6.93022460e-02
  2.84384992e-02 -3.65962088e-02 -2.20243610e-03 -3.86216380e-02
 -1.57750268e-02  5.63613959e-02 -7.44822398e-02 -1.38113936e-02
  1.54083651e-02 -4.53900062e-02  2.99757700e-02 -3.01589770e-03
 -1.95494182e-02 -2.63568386e-02  2.44920910e-03  3.25697251e-02
  2.48748399e-02 -2.02831496e-02  1.57642849e-02 -9.93817952e-03
 -1.59994755e-02 -3.79361436e-02  3.30327637e-02  7.17191771e-02
  1.23132607e-02  1.47142541e-02  4.34744684e-03 -1.35107683e-02
 -3.41851078e-02  2.82704737e-02  1.65610109e-02 -1.38834240e-02
  5.36446273e-02 -5.48812710e-02 -3.25984182e-03 -1.80315115e-02
 -3.00784223e-02  4.14267816e-02 -4.24915217e-02  1.03627041e-01
 -1.02349445e-02  4.99810167e-02 -5.09288795e-02 -2.04590857e-02
 -2.00861990e-02 -1.25952810e-02 -1.17645664e-02 -2.05497574e-02
  4.44018701e-03 -3.75570394e-02 -5.11460332e-03  3.17521580e-03
 -9.31561925e-03 -3.15161347e-02  1.10280805e-03 -8.55123904e-03
  3.60600874e-02  1.03250802e-01 -3.49476263e-02  1.60377361e-02
 -7.90213607e-03 -4.29415964e-02 -1.50385890e-02  3.43573876e-02
 -7.87735060e-02  3.04606892e-02  6.00136071e-03  4.57119057e-03
  3.89746502e-02  2.65489947e-02  6.21995740e-02 -2.86278315e-02
  1.28437988e-02  3.26597644e-03  1.59592628e-02 -5.49984500e-02
 -1.34696081e-01 -6.84992969e-03 -8.44733045e-02  4.82355244e-02
 -3.40955937e-03 -4.85797673e-02 -4.05678712e-03  2.27749976e-03
  3.52472812e-02 -1.38173252e-02  3.97928320e-02  1.78995095e-02
 -3.27946767e-02 -1.97965855e-04  1.01477010e-02 -1.58826094e-02
  1.25579834e-02  3.48060727e-02 -9.08854045e-03 -1.95783414e-02
  8.92533269e-03  5.79018667e-02  2.65685655e-02  2.33889837e-02
  1.59449782e-03  3.45231965e-03 -1.64877307e-02  1.86293991e-03
  3.26120504e-03  2.20533349e-02  1.98688880e-02 -2.88619511e-02
 -1.17393546e-02  7.42847519e-03 -1.33970706e-02  2.13816352e-02
 -2.10688710e-02  2.63658147e-02  1.21211186e-02  9.71956737e-03
 -2.95238253e-02  8.03141668e-02  2.52333414e-02  7.83570856e-03
 -8.57503563e-02  7.11707100e-02 -5.00857271e-02  4.51529212e-03
 -3.54122110e-02  6.86082840e-02  4.37991172e-02 -6.44963467e-03
 -4.76225512e-03 -1.84396021e-02 -3.47009525e-02 -1.37132662e-03
  1.36321168e-02 -1.17562606e-03 -1.11591313e-02 -2.69080102e-02
 -1.04798404e-02 -4.16229889e-02  3.13823856e-02  4.76055779e-02
  4.69741784e-02 -2.27176324e-02 -3.09031028e-02  3.75254010e-03
 -4.16470207e-02 -4.09499444e-02 -8.89351666e-02  2.54920740e-02
 -4.18535359e-02 -2.38850303e-02  3.32041457e-02 -2.51834281e-03
 -4.97726910e-03 -7.36578880e-03 -3.91979292e-02 -6.64659888e-02
 -1.26965931e-02 -1.71519630e-02  2.89999507e-02 -3.54739204e-02
 -4.69035953e-02 -5.36238775e-02 -1.16217425e-02  5.20155132e-02
  7.09540471e-02 -8.64180550e-03 -1.47078857e-02  1.09870657e-02
  7.66570121e-03  2.97419224e-02  2.16151364e-02  4.66515608e-02
 -2.37441505e-03  5.15769655e-03 -4.04000394e-02  5.64552192e-03
  6.62103519e-02 -2.37058643e-02  3.25185210e-02 -7.52454437e-03
  4.99577308e-03 -4.88292612e-03 -6.65950477e-02 -1.85396876e-02
  3.25744636e-02  6.29462441e-03 -3.06653399e-02 -2.95053329e-02
 -1.75067428e-02 -3.93527932e-02 -5.26965968e-02 -9.51017626e-03
 -1.19915195e-02  8.25415645e-03 -2.31067296e-02 -2.76924539e-02
  9.92705207e-03 -1.78051740e-02 -7.36139938e-02 -6.05813973e-03
 -9.82143637e-03 -9.49719455e-03  1.21970415e-01 -3.55845131e-02
 -4.94846236e-03 -1.16556576e-02 -2.01266296e-02 -5.78873754e-02
  8.44058916e-02  3.67758945e-02  9.31938365e-03 -1.69907492e-02
  4.80517698e-03  3.89812179e-02 -1.76224001e-02  2.30572093e-02
  4.37719300e-02 -2.64985636e-02 -3.35475709e-03  1.47708841e-02
 -2.41921991e-02 -6.39676973e-02  6.43216772e-03  1.92518439e-02
  1.04310364e-02 -7.72763565e-02  4.31288779e-02 -5.70966047e-04
  4.86785360e-02  1.51493074e-02  6.90072253e-02 -1.25463307e-01
 -1.34415934e-02 -4.73974012e-02  6.73537925e-02 -1.66548684e-03
 -2.94694435e-02 -1.73167773e-02  2.95005627e-02 -1.64976325e-02
  2.89437287e-02  9.77257267e-03 -4.26670462e-02 -2.94152386e-02
 -2.94576469e-03 -1.63080804e-02  7.79294744e-02 -1.61765460e-02
  1.92584023e-02  3.60568315e-02 -1.47618242e-02  1.58530090e-03
 -1.21959578e-02  8.41173083e-02 -3.13604437e-02  4.17945385e-02
 -5.60127664e-03 -1.93550661e-02 -6.63472861e-02 -3.02198306e-02
  3.33340131e-02 -1.30779138e-02  6.92664310e-02 -1.80939166e-03
 -4.59593311e-02  3.61186229e-02 -3.43581699e-02  3.33361551e-02
  6.66885972e-02 -3.27051356e-02  1.86492354e-02 -5.45362718e-02
 -1.44148553e-02  1.71430651e-02  5.21018915e-02 -4.45102751e-02
 -2.78842691e-02  6.25273734e-02 -3.05644721e-02  5.00035053e-03
  2.15918571e-02  4.62835617e-02  2.93848813e-02 -3.31316032e-02
  4.70389500e-02  2.90989969e-02 -7.32085928e-02  4.92975973e-02
 -2.13549826e-02 -6.85471743e-02  2.28629857e-02 -5.87142725e-03
 -3.70523483e-02  1.04616433e-02  9.16773360e-03  1.95347704e-03
 -2.58920100e-02 -5.47825396e-02 -1.40457647e-02  4.29373160e-02
  8.68697688e-02 -1.53640946e-02  2.76756138e-02  1.88891906e-02
  1.40757738e-02  1.88324340e-02  3.46582010e-02  1.33224456e-02
 -9.64682736e-03 -1.05178751e-01  5.40019125e-02 -9.58696473e-04
 -2.25976929e-02  4.04453576e-02 -7.19912210e-03 -2.78632790e-02
  4.94423993e-02  1.10969851e-02  3.18747200e-02 -7.77571602e-03
  9.46097597e-02  2.58797240e-02  2.15649139e-02  2.13682209e-03
  1.62812807e-02  5.75088598e-02  1.06545258e-03  3.99814919e-02
 -2.19885558e-02 -3.54548283e-02  4.89446381e-03  3.68149988e-02
 -3.50147411e-02 -3.11250202e-02  7.93389231e-03  2.56385282e-02
 -7.51477852e-02  2.93159876e-02 -3.68721560e-02  9.45670530e-03
  2.13702265e-02 -2.29887143e-02  4.40151058e-03  2.70641726e-02
  1.27463574e-02  1.51122352e-02  4.73664626e-02 -6.72425702e-03
 -1.94646493e-02  1.94709655e-02  6.72846660e-02 -3.35035920e-02
 -6.60811663e-02 -1.99099518e-02 -2.30024122e-02 -4.16136272e-02
  2.49118283e-02 -3.44552584e-02 -1.45461066e-02 -3.84341404e-02
 -1.79526675e-02 -4.17400599e-02  8.08116198e-02  5.71418693e-03
  4.91542136e-03 -1.60643701e-02 -7.21907616e-02 -5.49198277e-02
  6.69348007e-03 -9.68606696e-02  4.80286777e-02  5.33570386e-02
 -6.93885749e-03 -2.29709204e-02 -3.18513392e-03 -7.29398359e-33
  1.37942238e-02 -7.42544699e-03  9.20327473e-03  2.62599718e-02
 -3.17399800e-02  5.07634357e-02 -4.70484644e-02 -3.20428647e-02
 -8.64662603e-02  3.73039511e-03  1.53569691e-02 -8.93736165e-03
  2.73552574e-02  1.85891520e-02 -2.71215029e-02 -3.03132497e-02
 -3.22608352e-02 -1.93069559e-02 -1.69902563e-03 -1.94493011e-02
 -1.99474618e-02 -1.92180946e-02  1.07223662e-02  5.97376525e-02
  1.00485608e-02  2.43245028e-02  2.27300245e-02 -3.23601030e-02
 -1.20358774e-02  9.93204210e-03  1.87021531e-02 -4.17568088e-02
  2.06143949e-02 -2.59248656e-03  2.90138330e-02  4.17150036e-02
 -7.98225403e-02  2.61094123e-02  2.31069736e-02  3.29174697e-02
 -2.67271791e-02 -3.74894999e-02 -4.49206709e-05 -2.93672811e-02
 -3.34700942e-02  1.04767410e-02 -2.17876695e-02 -5.19628078e-03
 -2.39765625e-02  1.45655125e-02  2.02912595e-02 -4.31425124e-02
  6.22287532e-03  5.78057058e-02  1.39834383e-03 -2.51938105e-02
  1.66119188e-02  6.81333467e-02  4.33249846e-02 -3.01130787e-02
 -1.31343165e-03 -9.84312221e-03  3.04444563e-02 -2.96162665e-02
 -2.16864925e-02 -7.14429691e-02  4.39733714e-02  6.22198395e-02
  3.21042873e-02 -5.78174964e-02 -2.60733645e-02 -1.93646960e-02
 -1.70486271e-02 -9.73644434e-04 -7.13337660e-02  2.90347878e-02
 -1.00020757e-02  3.59734707e-02  1.60229648e-03  2.39148475e-02
 -2.28255168e-02  5.42447530e-03  2.60688104e-02 -6.89491350e-03
  2.09380337e-03  1.58255734e-02 -1.50133027e-02  5.23714311e-02
  1.98842175e-02 -1.43697737e-02  8.93248096e-02  1.12460349e-02
 -6.77236496e-03 -2.57621221e-02  1.49714118e-02 -3.87344994e-02
  5.96552305e-02 -8.19508045e-04  3.26348701e-03  3.38614732e-03
  3.31975631e-02  2.77494844e-02 -7.28716236e-03 -1.51897967e-02
  2.18295697e-02 -9.68828425e-03  7.18837082e-02 -5.26288822e-02
 -4.19273265e-02  4.39738706e-02  1.90400090e-02  2.79854108e-02
  3.02487388e-02 -3.60699482e-02 -7.43839797e-03 -5.43638552e-03
  2.86179967e-02 -2.53239628e-02  3.24722305e-02  1.46187125e-02
  5.41517623e-02 -1.80686843e-02  4.42729220e-02  4.01710384e-02
 -5.93601018e-02  9.69660096e-03  4.99461144e-02  3.34868692e-02
  5.24274947e-04  5.04976064e-02  3.13988328e-02 -1.55954035e-02
  3.40803098e-07  3.11802444e-03  2.77146976e-02 -1.17260264e-02
 -2.78841499e-02  4.41788211e-02 -3.97947654e-02 -2.19384618e-02
 -1.90443303e-02 -4.79255244e-02  3.35186794e-02  6.08554259e-02
 -2.74195839e-02  7.86594395e-03 -1.03930689e-01 -1.92785263e-02
 -3.42461839e-02  1.05907451e-02 -1.20513448e-02 -1.53324399e-02
 -7.94068445e-03 -3.97092029e-02 -2.07771044e-02 -5.02893589e-02
  3.06417514e-03  3.38239260e-02 -2.56884061e-02  8.97243991e-03
 -8.60590413e-02 -2.09036749e-02 -6.10258710e-03  1.73650384e-02
  9.57680028e-03  2.85473056e-02  3.79864275e-02 -1.10718850e-02
 -5.08206375e-02  1.84971169e-02  3.71892042e-02 -3.37522738e-02
  4.34542783e-02  2.04332266e-02 -3.64224836e-02  2.80755535e-02
 -1.14700459e-02 -3.42583074e-03  5.73767833e-02 -2.84725726e-02
 -4.30438668e-02 -9.77593511e-02 -2.15754658e-03  4.11996469e-02
  2.70104613e-02 -9.90122743e-03  1.43056363e-02  1.15206940e-02
  6.50385320e-02  7.50575820e-03  4.43380773e-02  7.05042779e-02
  1.84567005e-03  2.56880932e-02 -4.19706516e-02 -1.33133316e-02
  4.69780117e-02  3.63467261e-02 -5.43217100e-02 -5.72783761e-02
  4.31850865e-34  1.93718122e-03 -4.94577475e-02 -3.18859369e-02
 -3.66720296e-02  7.58617418e-03 -2.02103034e-02 -1.42282518e-02
  7.79697159e-03 -1.40808178e-02 -3.76913324e-02 -1.20480573e-02]"
